year,stock,capture,effort
1950,Anadara granosa,200,274592204.9
1950,Auxis thazard,60996,274592204.9
1950,Caesionidae,500,274592204.9
1950,Caranx spp,300,274592204.9
1950,Cephalopholis boenak,1300,274592204.9
1950,Chirocentrus spp,2400,274592204.9
1950,Decapterus spp,3200,274592204.9
1950,Dussumieria acuta,100,274592204.9
1950,Elagatis bipinnulata,100,274592204.9
1950,Lactarius lactarius,500,274592204.9
1950,Megalaspis cordyla,42,274592204.9
1950,Mene maculata,2200,274592204.9
1950,Metapenaeus spp,350,274592204.9
1950,Pampus argenteus,900,274592204.9
1950,Parastromateus niger,700,274592204.9
1950,Plectropomus leopardus,9050,274592204.9
1950,Portunus pelagicus,333,274592204.9
1950,Scomberoides spp,100,274592204.9
1950,Scomberomorus commerson,2400,274592204.9
1950,Scomberomorus spp,1700,274592204.9
1950,Scylla serrata,100,274592204.9
1950,Selaroides leptolepis,19800,274592204.9
1950,Siganus spp,833.3333333,274592204.9
1950,Sillaginidae,100,274592204.9
1950,Sphyraena barracuda,100,274592204.9
1950,Tylosurus spp,3866.666667,274592204.9
1950,Upeneus spp,300,274592204.9
1951,Anadara granosa,200,304145869.1
1951,Auxis thazard,60996,304145869.1
1951,Caesionidae,2800,304145869.1
1951,Caranx spp,1300,304145869.1
1951,Cephalopholis boenak,6600,304145869.1
1951,Chirocentrus spp,6900,304145869.1
1951,Decapterus spp,16700,304145869.1
1951,Dussumieria acuta,300,304145869.1
1951,Elagatis bipinnulata,100,304145869.1
1951,Lactarius lactarius,500,304145869.1
1951,Megalaspis cordyla,12844,304145869.1
1951,Mene maculata,2200,304145869.1
1951,Metapenaeus spp,1450,304145869.1
1951,Pampus argenteus,4600,304145869.1
1951,Parastromateus niger,3900,304145869.1
1951,Plectropomus leopardus,9050,304145869.1
1951,Portunus pelagicus,100,304145869.1
1951,Scomberoides spp,200,304145869.1
1951,Scomberomorus commerson,11100,304145869.1
1951,Scomberomorus spp,1400,304145869.1
1951,Scylla serrata,500,304145869.1
1951,Selaroides leptolepis,19800,304145869.1
1951,Siganus spp,833.3333333,304145869.1
1951,Sillaginidae,100,304145869.1
1951,Sphyraena barracuda,500,304145869.1
1951,Tylosurus spp,3866.666667,304145869.1
1951,Upeneus spp,1400,304145869.1
1952,Anadara granosa,200,341768128.7
1952,Auxis thazard,60996,341768128.7
1952,Caesionidae,3200,341768128.7
1952,Caranx spp,1400,341768128.7
1952,Cephalopholis boenak,7500,341768128.7
1952,Chirocentrus spp,8300,341768128.7
1952,Decapterus spp,18800,341768128.7
1952,Dussumieria acuta,300,341768128.7
1952,Elagatis bipinnulata,100,341768128.7
1952,Lactarius lactarius,300,341768128.7
1952,Megalaspis cordyla,8847,341768128.7
1952,Mene maculata,2200,341768128.7
1952,Metapenaeus spp,1660,341768128.7
1952,Pampus argenteus,5200,341768128.7
1952,Parastromateus niger,4300,341768128.7
1952,Plectropomus leopardus,9050,341768128.7
1952,Portunus pelagicus,400,341768128.7
1952,Scomberoides spp,300,341768128.7
1952,Scomberomorus commerson,12500,341768128.7
1952,Scomberomorus spp,1400,341768128.7
1952,Scylla serrata,500,341768128.7
1952,Selaroides leptolepis,19800,341768128.7
1952,Siganus spp,833.3333333,341768128.7
1952,Sillaginidae,200,341768128.7
1952,Sphyraena barracuda,500,341768128.7
1952,Tylosurus spp,3866.666667,341768128.7
1952,Upeneus spp,1500,341768128.7
1953,Anadara granosa,200,349564339.4
1953,Auxis thazard,60996,349564339.4
1953,Caesionidae,3300,349564339.4
1953,Caranx spp,1600,349564339.4
1953,Cephalopholis boenak,7700,349564339.4
1953,Chirocentrus spp,8500,349564339.4
1953,Decapterus spp,19300,349564339.4
1953,Dussumieria acuta,300,349564339.4
1953,Elagatis bipinnulata,100,349564339.4
1953,Lactarius lactarius,200,349564339.4
1953,Megalaspis cordyla,16050,349564339.4
1953,Mene maculata,2200,349564339.4
1953,Metapenaeus spp,1690,349564339.4
1953,Pampus argenteus,5400,349564339.4
1953,Parastromateus niger,4500,349564339.4
1953,Plectropomus leopardus,9050,349564339.4
1953,Portunus pelagicus,500,349564339.4
1953,Scomberoides spp,300,349564339.4
1953,Scomberomorus commerson,13200,349564339.4
1953,Scomberomorus spp,1400,349564339.4
1953,Scylla serrata,600,349564339.4
1953,Selaroides leptolepis,19800,349564339.4
1953,Siganus spp,833.3333333,349564339.4
1953,Sillaginidae,200,349564339.4
1953,Sphyraena barracuda,500,349564339.4
