stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Amblygaster sirm,2001,1.72205475363254,5.66249287524179e-05,1.72205475363254,5.66249287524179e-05
Amblygaster sirm,2002,0.247096369477302,0.00612989339872132,0.247096369477302,0.00612989339872132
Amblygaster sirm,2003,0.197768446427102,0.0148245973179666,0.197768446427102,0.0148245973179666
Amblygaster sirm,2004,0.259034504824786,0.0167892719921543,0.259034504824786,0.0167892719921543
Amblygaster sirm,2005,0.398055416711458,0.0144858321006365,0.398055416711458,0.0144858321006365
Amblygaster sirm,2006,0.924341239019986,0.0848794044031999,0.924341239019986,0.0848794044031999
Amblygaster sirm,2007,0.944489489512251,0.0611744793850772,0.944489489512251,0.0611744793850772
Amblygaster sirm,2008,0.780278113054173,0.0399236969037206,0.780278113054173,0.0399236969037206
Amblygaster sirm,2009,0.628019184128546,0.0379681802043506,0.628019184128546,0.0379681802043506
Amblygaster sirm,2010,0.687384683915683,0.0348971435986562,0.687384683915683,0.0348971435986562
Amblygaster sirm,2011,0.841349287240556,0.0461122006386084,0.841349287240556,0.0461122006386084
Amblygaster sirm,2012,1.39627127619838,0.166249017614104,1.39627127619838,0.166249017614104
Amblygaster sirm,2013,1.46339324254748,0.155234184680261,1.46339324254748,0.155234184680261
Amblygaster sirm,2014,1.44924574828633,0.156619493577887,1.44924574828633,0.156619493577887
Amblygaster sirm,2015,1.3579432298348,0.107108857049239,1.3579432298348,0.107108857049239
Amblygaster sirm,2016,0.0118758457100722,20.4604357402137,0.0118758457100722,20.4604357402137
Amblygaster sirm,2017,0.000140827829130503,347.460093531773,0.000140827829130503,347.460093531773
Amblygaster sirm,2018,2.64083782237678e-05,2461.62352735072,2.64083782237678e-05,2461.62352735072
Amblygaster sirm,2019,1.83879590984554e-06,65243.5776130549,1.83879590984554e-06,65243.5776130549
Amblygaster sirm,2020,1.34070778664161e-07,1028681.98390564,1.34070778664161e-07,1028681.98390564
Amblygaster sirm,2021,1.85103261877368e-08,17830599.4239962,1.85103261877368e-08,17830599.4239962
Anadara granosa,1950,1.53182033417211,0.000826494928201423,1.53182033417211,0.000826494928201423
Anadara granosa,1951,0.432442741762141,0.00292765172089632,0.432442741762141,0.00292765172089632
Anadara granosa,1952,0.273806821509831,0.00462385023911319,0.273806821509831,0.00462385023911319
Anadara granosa,1953,0.238012616205758,0.00531922112907907,0.238012616205758,0.00531922112907907
Anadara granosa,1954,0.252688795046124,0.00751542071866283,0.252688795046124,0.00751542071866283
Anadara granosa,1955,0.256363056544502,0.00740770776905575,0.256363056544502,0.00740770776905575
Anadara granosa,1956,0.252655396976092,0.00751641416883442,0.252655396976092,0.00751641416883442
Anadara granosa,1957,0.255511861340671,0.00743238531353967,0.255511861340671,0.00743238531353967
Anadara granosa,1958,0.249728561042155,0.00760450706054009,0.249728561042155,0.00760450706054009
Anadara granosa,1959,0.248399688128275,0.00764518917061964,0.248399688128275,0.00764518917061964
Anadara granosa,1960,0.228081951679978,0.00832622919821452,0.228081951679978,0.00832622919821452
Anadara granosa,1961,0.212066212923455,0.00895504559393931,0.212066212923455,0.00895504559393931
Anadara granosa,1962,0.220504913479322,0.00861233691212814,0.220504913479322,0.00861233691212814
Anadara granosa,1963,0.231123750186386,0.0109555312778378,0.231123750186386,0.0109555312778378
Anadara granosa,1964,0.226197885553732,0.0111941076196163,0.226197885553732,0.0111941076196163
Anadara granosa,1965,0.216604531662717,0.0116898915031054,0.216604531662717,0.0116898915031054
Anadara granosa,1966,0.217119650457034,0.0145776963812816,0.217119650457034,0.0145776963812816
Anadara granosa,1967,0.198154006704001,0.0127783612167908,0.198154006704001,0.0127783612167908
Anadara granosa,1968,0.23177379116906,0.0136560062585504,0.23177379116906,0.0136560062585504
Anadara granosa,1969,0.241125284595752,0.0131263892464822,0.241125284595752,0.0131263892464822
Anadara granosa,1970,0.230664253408194,0.0137216941767372,0.230664253408194,0.0137216941767372
Anadara granosa,1971,0.235766329767681,0.0134247513030867,0.235766329767681,0.0134247513030867
Anadara granosa,1972,0.250678836533892,0.0151513596594089,0.250678836533892,0.0151513596594089
Anadara granosa,1973,0.252012015150543,0.0125593390492986,0.252012015150543,0.0125593390492986
Anadara granosa,1974,0.331534199023218,0.0115134904592949,0.331534199023218,0.0115134904592949
Anadara granosa,1975,0.59916820615485,0.0233063774360282,0.59916820615485,0.0233063774360282
Anadara granosa,1976,0.803939149966996,0.0212125285844819,0.803939149966996,0.0212125285844819
Anadara granosa,1977,1.03876453643791,0.0148875893201149,1.03876453643791,0.0148875893201149
Anadara granosa,1978,1.84236496651605,0.0296725584788702,1.84236496651605,0.0296725584788702
Anadara granosa,1979,1.67140686428257,0.0247692920785247,1.67140686428257,0.0247692920785247
Anadara granosa,1980,1.27067227863677,0.0232001455797961,1.27067227863677,0.0232001455797961
Anadara granosa,1981,1.20523952454779,0.0272958975114282,1.20523952454779,0.0272958975114282
Anadara granosa,1982,1.21200707907343,0.0261720218231048,1.21200707907343,0.0261720218231048
Anadara granosa,1983,1.24998519743381,0.0395009699703805,1.24998519743381,0.0395009699703805
Anadara granosa,1984,1.94221627712257,0.0404019201107062,1.94221627712257,0.0404019201107062
Anadara granosa,1985,2.07578781105277,0.0359175429691629,2.07578781105277,0.0359175429691629
Anadara granosa,1986,2.11818965950527,0.0313045320014329,2.11818965950527,0.0313045320014329
Anadara granosa,1987,2.05434678329124,0.0353310226777678,2.05434678329124,0.0353310226777678
Anadara granosa,1988,2.0534213117006,0.0318634254943079,2.0534213117006,0.0318634254943079
Anadara granosa,1989,1.80618108333095,0.0386047940125088,1.80618108333095,0.0386047940125088
Anadara granosa,1990,1.72071420289509,0.0430312313748813,1.72071420289509,0.0430312313748813
Anadara granosa,1991,1.84121064792364,0.036237244022507,1.84121064792364,0.036237244022507
Anadara granosa,1992,2.03667813336161,0.0478430541873442,2.03667813336161,0.0478430541873442
Anadara granosa,1993,2.38278036024307,0.0535288006117528,2.38278036024307,0.0535288006117528
Anadara granosa,1994,2.59765265269284,0.0529732396145169,2.59765265269284,0.0529732396145169
Anadara granosa,1995,2.70574979993017,0.063048251494341,2.70574979993017,0.063048251494341
Anadara granosa,1996,2.3330565137165,0.0677123280245001,2.3330565137165,0.0677123280245001
Anadara granosa,1997,1.39433073985101,0.0418902301097999,1.39433073985101,0.0418902301097999
Anadara granosa,1998,1.20662251896967,0.0420746943306046,1.20662251896967,0.0420746943306046
Anadara granosa,1999,1.21153599639362,0.0539109802860827,1.21153599639362,0.0539109802860827
Anadara granosa,2000,1.4641532397635,0.0379686300359096,1.4641532397635,0.0379686300359096
Anadara granosa,2001,3.0065565562153,0.116619768272391,3.0065565562153,0.116619768272391
Anadara granosa,2002,3.18209388214737,0.113950341236326,3.18209388214737,0.113950341236326
Anadara granosa,2003,2.7979161186956,0.0869694485286442,2.7979161186956,0.0869694485286442
Anadara granosa,2004,3.14669116201989,0.0925966866732257,3.14669116201989,0.0925966866732257
Anadara granosa,2005,2.94449128496168,0.0795959721703433,2.94449128496168,0.0795959721703433
Anadara granosa,2006,2.41188950099755,0.0808713335113541,2.41188950099755,0.0808713335113541
Anadara granosa,2007,2.50977790192327,0.0891225967574007,2.50977790192327,0.0891225967574007
Anadara granosa,2008,1.90637451505583,0.0697215529900753,1.90637451505583,0.0697215529900753
Anadara granosa,2009,1.92214853924504,0.0893636517548935,1.92214853924504,0.0893636517548935
Anadara granosa,2010,2.03536680668844,0.0891076775220892,2.03536680668844,0.0891076775220892
Anadara granosa,2011,1.70367169580481,0.0832114684195755,1.70367169580481,0.0832114684195755
Anadara granosa,2012,1.76684727926922,0.0968817028354758,1.76684727926922,0.0968817028354758
Anadara granosa,2013,1.89663900401675,0.0848015578830277,1.89663900401675,0.0848015578830277
Anadara granosa,2014,1.76837860075025,0.101336827760228,1.76837860075025,0.101336827760228
Anadara granosa,2015,1.45036883898271,0.0899446658570085,1.45036883898271,0.0899446658570085
Anadara granosa,2016,1.42812806766676,0.0843519522257027,1.42812806766676,0.0843519522257027
Anadara granosa,2017,1.27347202550215,0.248561708042114,1.27347202550215,0.248561708042114
Anadara granosa,2018,1.13448280787868,0.242813812512,1.13448280787868,0.242813812512
Anadara granosa,2019,0.987550521520153,0.46196084811538,0.987550521520153,0.46196084811538
Anadara granosa,2020,0.69228831934304,0.443955038027901,0.69228831934304,0.443955038027901
Anadara granosa,2021,0.493910648475673,0.600158977985958,0.493910648475673,0.600158977985958
Auxis rochei,2005,1.73669598590318,0.000105866718282689,1.73669598590318,0.000105866718282689
Auxis rochei,2006,0.207991045578299,0.00154695137138911,0.207991045578299,0.00154695137138911
Auxis rochei,2007,0.359182167916126,0.0230986021575704,0.359182167916126,0.0230986021575704
Auxis rochei,2008,0.46122828607319,0.0290001547379381,0.46122828607319,0.0290001547379381
Auxis rochei,2009,0.405607333974872,0.0260642538576152,0.405607333974872,0.0260642538576152
Auxis rochei,2010,0.391938155845385,0.0111997695524732,0.391938155845385,0.0111997695524732
Auxis rochei,2011,0.68039093863499,0.0415807957256828,0.68039093863499,0.0415807957256828
Auxis rochei,2012,1.08592292463106,0.0548354833278866,1.08592292463106,0.0548354833278866
Auxis rochei,2013,1.5997274412648,0.13080586581117,1.5997274412648,0.13080586581117
Auxis rochei,2014,1.86163984090612,0.210744651722192,1.86163984090612,0.210744651722192
